1/3/2017,7.40000
1/3/2017,8.30000
1/3/2017,8.50000
1/3/2017,6.70000
1/23/2017,8.00000
1/23/2017,8.10000
1/23/2017,9.30000
1/23/2017,9.30000
1/31/2017,5.50000
1/31/2017,5.50000
1/31/2017,9.50000
1/31/2017,9.40000
1/31/2017,3.10000
2/28/2017,11.50000
2/28/2017,9.20000
3/6/2017,10.20000
3/6/2017,10.20000
3/28/2017,16.10000
3/28/2017,16.20000
3/28/2017,14.00000
3/28/2017,13.60000
3/31/2017,10.10000
3/31/2017,10.10000
3/31/2017,10.00000
3/31/2017,9.60000
4/25/2017,16.50000
4/25/2017,15.00000
4/25/2017,12.40000
4/25/2017,15.40000
4/26/2017,15.00000
4/26/2017,14.90000
5/5/2017,17.50000
5/5/2017,17.50000
5/5/2017,17.60000
5/5/2017,17.60000
5/5/2017,16.60000
5/31/2017,18.80000
5/31/2017,20.50000
5/31/2017,17.80000
5/31/2017,20.00000
6/1/2017,20.50000
6/1/2017,20.40000
6/13/2017,19.50000
6/13/2017,19.70000
6/19/2017,24.70000
6/26/2017,23.20000
6/26/2017,23.10000
6/26/2017,23.10000
6/26/2017,23.20000
7/25/2017,23.90000
7/25/2017,23.90000
7/25/2017,25.10000
7/27/2017,24.40000
7/28/2017,23.70000
7/29/2017,22.90000
7/6/2017,24.00000
8/22/2017,24.60000
8/22/2017,24.40000
8/23/2017,25.10000
8/23/2017,25.20000
9/5/2017,24.20000
9/5/2017,24.10000
9/26/2017,21.80000
9/26/2017,21.80000
9/26/2017,24.10000
9/26/2017,23.50000
9/27/2017,22.20000
9/27/2017,22.30000
10/24/2017,16.60000
10/30/2017,12.00000
11/1/2017,15.20000
11/1/2017,11.30000
11/1/2017,11.30000
11/29/2017,8.30000
11/29/2017,8.40000
11/30/2017,6.30000
11/30/2017,6.40000
11/7/2017,14.20000
11/7/2017,13.70000
11/7/2017,13.70000
11/7/2017,13.60000
12/21/2017,4.00000
12/21/2017,3.90000
12/21/2017,8.60000
12/21/2017,8.70000
12/21/2017,4.70000
12/21/2017,4.90000
